Microsoft (R) COFF/PE Dumper Version 9.00.30729.01
Copyright (C) Microsoft Corporation.  All rights reserved.
       1103  446 00016030 RtlRaiseException = RtlRaiseException
       1104  447 000D0470 RtlRaiseStatus = RtlRaiseStatus
       1105  448 000A9680 RtlRandom = RtlRandom
       1106  449 0003FE00 RtlRandomEx = RtlRandomEx
       1107  44A 00028FC0 RtlReAllocateHeap = RtlReAllocateHeap
       1108  44B 000B12F0 RtlReadMemoryStream = RtlCommitMemoryStream
       1109  44C 000B12F0 RtlReadOutOfProcessMemoryStream = RtlCommitMemoryStream
       1110  44D 000B1760 RtlReadThreadProfilingData = RtlReadThreadProfilingData
       1111  44E 000AB190 RtlRealPredecessor = RtlRealPredecessor
       1112  44F 00022500 RtlRealSuccessor = RtlRealSuccessor
       1113  450 000E2180 RtlRegisterSecureMemoryCacheCallback = RtlRegisterSecureMemoryCacheCallback
       1114  451 0001ABC0 RtlRegisterThreadWithCsrss = RtlRegisterThreadWithCsrss
       1115  452 0001EDF0 RtlRegisterWait = RtlRegisterWait
       1116  453 00025320 RtlReleaseActivationContext = RtlReleaseActivationContext
       1117  454 00049E90 RtlReleaseMemoryStream = RtlReleaseMemoryStream
       1118  455 0003E170 RtlReleasePebLock = RtlReleasePebLock
       1119  456 000CEBD0 RtlReleasePrivilege = RtlReleasePrivilege
       1120  457 00054A90 RtlReleaseRelativeName = RtlReleaseRelativeName
       1121  458 00011D20 RtlReleaseResource = RtlReleaseResource
       1122  459 000315F0 RtlReleaseSRWLockExclusive = RtlReleaseSRWLockExclusive
       1123  45A 00031780 RtlReleaseSRWLockShared = RtlReleaseSRWLockShared
       1124  45B 000AA0F0 RtlRemoteCall = RtlRemoteCall
       1125  45C 000BD6F0 RtlRemoveEntryHashTable = RtlRemoveEntryHashTable
       1126  45D 000AE290 RtlRemovePrivileges = RtlRemovePrivileges
       1127  45E 000CEE60 RtlRemoveVectoredContinueHandler = RtlRemoveVectoredContinueHandler
       1128  45F 000CEE50 RtlRemoveVectoredExceptionHandler = RtlRemoveVectoredExceptionHandler
       1129  460 000BDE70 RtlReplaceSidInSd = RtlReplaceSidInSd
       1130  461 000C5EF0 RtlReportException = RtlReportException
       1131  462 000233E0 RtlReportSilentProcessExit = RtlReportSilentProcessExit
       1132  463 000C4E40 RtlReportSqmEscalation = RtlReportSqmEscalation
       1133  464 000D0A80 RtlResetMemoryBlockLookaside = RtlResetMemoryBlockLookaside
       1134  465 000C2350 RtlResetMemoryZone = RtlResetMemoryZone
       1135  466 000467C0 RtlResetRtlTranslations = RtlResetRtlTranslations
       1136  467 0004F37F RtlRestoreContext = RtlRestoreContext
       1137  468 00051ED0 RtlRestoreLastWin32Error = RtlSetLastWin32Error
       1138  469 00044248 RtlRetrieveNtUserPfn = RtlRetrieveNtUserPfn
       1139  46A 000B12F0 RtlRevertMemoryStream = RtlCommitMemoryStream
       1140  46B 000AE3C0 RtlRunDecodeUnicodeString = RtlRunDecodeUnicodeString
       1141  46C 000AE420 RtlRunEncodeUnicodeString = RtlRunEncodeUnicodeString
       1142  46D 0003FEA0 RtlRunOnceBeginInitialize = RtlRunOnceBeginInitialize
       1143  46E 00046120 RtlRunOnceComplete = RtlRunOnceComplete
       1144  46F 00033030 RtlRunOnceExecuteOnce = RtlRunOnceExecuteOnce
       1145  470 00045310 RtlRunOnceInitialize = RtlRunOnceInitialize
       1146  471 00001010 RtlSecondsSince1970ToTime = RtlSecondsSince1970ToTime
       1147  472 000B87A0 RtlSecondsSince1980ToTime = RtlSecondsSince1980ToTime
       1148  473 000B12F0 RtlSeekMemoryStream = RtlCommitMemoryStream
       1149  474 0000B840 RtlSelfRelativeToAbsoluteSD = RtlSelfRelativeToAbsoluteSD
       1150  475 000B8530 RtlSelfRelativeToAbsoluteSD2 = RtlSelfRelativeToAbsoluteSD2
       1151  476 000ABE10 RtlSendMsgToSm = RtlSendMsgToSm
       1152  477 0000ED30 RtlSetAllBits = RtlSetAllBits
       1153  478 000AE1F0 RtlSetAttributesSecurityDescriptor = RtlSetAttributesSecurityDescriptor
       1154  479 0003E320 RtlSetBits = RtlSetBits
       1155  47A 000AE1B0 RtlSetControlSecurityDescriptor = RtlSetControlSecurityDescriptor
       1156  47B 00026350 RtlSetCriticalSectionSpinCount = RtlSetCriticalSectionSpinCount
       1157  47C 00030720 RtlSetCurrentDirectory_U = RtlSetCurrentDirectory_U
       1158  47D 000D0630 RtlSetCurrentEnvironment = RtlSetCurrentEnvironment
       1159  47E 000330D0 RtlSetCurrentTransaction = RtlSetCurrentTransaction
       1160  47F 0003B330 RtlSetDaclSecurityDescriptor = RtlSetDaclSecurityDescriptor
       1161  480 000EF6F0 RtlSetDynamicTimeZoneInformation = RtlSetDynamicTimeZoneInformation
       1162  481 00013AF0 RtlSetEnvironmentStrings = RtlSetEnvironmentStrings
       1163  482 00045D80 RtlSetEnvironmentVar = RtlSetEnvironmentVar
       1164  483 000E7EF0 RtlSetEnvironmentVariable = RtlSetEnvironmentVariable
       1165  484 000B62E0 RtlSetExtendedFeaturesMask = RtlSetExtendedFeaturesMask
       1166  485 0003B470 RtlSetGroupSecurityDescriptor = RtlSetGroupSecurityDescriptor
       1167  486 000458C0 RtlSetHeapInformation = RtlSetHeapInformation
       1168  487 000ADDE0 RtlSetInformationAcl = RtlSetInformationAcl
       1169  488 000ED610 RtlSetIoCompletionCallback = RtlSetIoCompletionCallback
       1170  489 00051ED0 RtlSetLastWin32Error = RtlSetLastWin32Error
       1171  48A 0002CF40 RtlSetLastWin32ErrorAndNtStatusFromNtStatus = RtlSetLastWin32ErrorAndNtStatusFromNtStatus
       1172  48B 000B12F0 RtlSetMemoryStreamSize = RtlCommitMemoryStream
       1173  48C 0003B4C0 RtlSetOwnerSecurityDescriptor = RtlSetOwnerSecurityDescriptor
       1174  48D 000D3330 RtlSetProcessDebugInformation = RtlSetProcessDebugInformation
       1175  48E 000BD2E0 RtlSetProcessIsCritical = RtlSetProcessIsCritical
       1176  48F 000FCB90 RtlSetProcessPreferredUILanguages = RtlSetProcessPreferredUILanguages
       1177  490 0001DD40 RtlSetSaclSecurityDescriptor = RtlSetSaclSecurityDescriptor
       1178  491 000AE0E0 RtlSetSecurityDescriptorRMControl = RtlSetSecurityDescriptorRMControl
       1179  492 0000F7B0 RtlSetSecurityObject = RtlSetSecurityObject
       1180  493 000E50D0 RtlSetSecurityObjectEx = RtlSetSecurityObjectEx
       1181  494 00031540 RtlSetThreadErrorMode = RtlSetThreadErrorMode
       1182  495 000BD240 RtlSetThreadIsCritical = RtlSetThreadIsCritical
       1183  496 00049870 RtlSetThreadPoolStartFunc = RtlSetThreadPoolStartFunc
       1184  497 0002CFC0 RtlSetThreadPreferredUILanguages = RtlSetThreadPreferredUILanguages
       1185  498 000EF700 RtlSetTimeZoneInformation = RtlSetTimeZoneInformation
       1186  499 000ED790 RtlSetTimer = RtlSetTimer
       1187  49A 000AFE30 RtlSetUmsThreadInformation = RtlSetUmsThreadInformation
       1188  49B 000466F0 RtlSetUnhandledExceptionFilter = RtlSetUnhandledExceptionFilter
       1189  49C 000ED7C0 RtlSetUserFlagsHeap = RtlSetUserFlagsHeap
       1190  49D 0002EA30 RtlSetUserValueHeap = RtlSetUserValueHeap
       1191  49E 000885E0 RtlSidDominates = RtlSidDominates
       1192  49F 000ADE20 RtlSidEqualLevel = RtlSidEqualLevel
       1193  4A0 0000CA00 RtlSidHashInitialize = RtlSidHashInitialize
       1194  4A1 0000CAB0 RtlSidHashLookup = RtlSidHashLookup
       1195  4A2 000ADED0 RtlSidIsHigherLevel = RtlSidIsHigherLevel
       1196  4A3 00031D40 RtlSizeHeap = RtlSizeHeap
       1197  4A4 000C7CB0 RtlSleepConditionVariableCS = RtlSleepConditionVariableCS
       1198  4A5 000C91C0 RtlSleepConditionVariableSRW = RtlSleepConditionVariableSRW
       1199  4A6 0001DD20 RtlSplay = RtlSplay
       1200  4A7 0000C990 RtlStartRXact = RtlStartRXact
       1201  4A8 000B12F0 RtlStatMemoryStream = RtlCommitMemoryStream
       1202  4A9 00017150 RtlStringFromGUID = RtlStringFromGUID
       1203  4AA 00028EF0 RtlSubAuthorityCountSid = RtlSubAuthorityCountSid
       1204  4AB 00028EE0 RtlSubAuthoritySid = RtlSubAuthoritySid
       1205  4AC 00002500 RtlSubtreePredecessor = RtlSubtreePredecessor
       1206  4AD 000AB1E0 RtlSubtreeSuccessor = RtlSubtreeSuccessor
       1207  4AE 0000D0A0 RtlSystemTimeToLocalTime = RtlSystemTimeToLocalTime
       1208  4AF 000ADAD0 RtlTestBit = RtlTestBit
       1209  4B0 00055AE0 RtlTimeFieldsToTime = RtlTimeFieldsToTime
       1210  4B1 000BE370 RtlTimeToElapsedTimeFields = RtlTimeToElapsedTimeFields
       1211  4B2 00015670 RtlTimeToSecondsSince1970 = RtlTimeToSecondsSince1970
       1212  4B3 0002CDD0 RtlTimeToSecondsSince1980 = RtlTimeToSecondsSince1980
       1213  4B4 000558A0 RtlTimeToTimeFields = RtlTimeToTimeFields
       1214  4B5 000D6C10 RtlTraceDatabaseAdd = RtlTraceDatabaseAdd
       1215  4B6 000CA6D0 RtlTraceDatabaseCreate = RtlTraceDatabaseCreate
       1216  4B7 000DC350 RtlTraceDatabaseDestroy = RtlTraceDatabaseDestroy
       1217  4B8 000C87F0 RtlTraceDatabaseEnumerate = RtlTraceDatabaseEnumerate
       1218  4B9 000C7510 RtlTraceDatabaseFind = RtlTraceDatabaseFind
       1219  4BA 000C74E0 RtlTraceDatabaseLock = RtlTraceDatabaseLock
       1220  4BB 000C0AF0 RtlTraceDatabaseUnlock = RtlTraceDatabaseUnlock
       1221  4BC 000C7590 RtlTraceDatabaseValidate = RtlTraceDatabaseValidate
       1222  4BD 000BE350 RtlTryAcquirePebLock = RtlTryAcquirePebLock
       1223  4BE 000B0620 RtlTryAcquireSRWLockExclusive = RtlTryAcquireSRWLockExclusive
       1224  4BF 000B9DF0 RtlTryAcquireSRWLockShared = RtlTryAcquireSRWLockShared
       1225  4C0 000244A0 RtlTryEnterCriticalSection = RtlTryEnterCriticalSection
       1226  4C1 00008410 RtlUTF8ToUnicodeN = RtlUTF8ToUnicodeN
       1227  4C2 000B8E30 RtlUmsThreadYield = RtlUmsThreadYield
       1228  4C3 000C6B20 RtlUnhandledExceptionFilter = RtlUnhandledExceptionFilter
       1229  4C4 000C6030 RtlUnhandledExceptionFilter2 = RtlUnhandledExceptionFilter2
       1230  4C5 000B7550 RtlUnicodeStringToAnsiSize = RtlxUnicodeStringToAnsiSize
       1231  4C6 00054E90 RtlUnicodeStringToAnsiString = RtlUnicodeStringToAnsiString
       1232  4C7 000B76E0 RtlUnicodeStringToCountedOemString = RtlUnicodeStringToCountedOemString
       1233  4C8 00026D10 RtlUnicodeStringToInteger = RtlUnicodeStringToInteger
       1234  4C9 000B7550 RtlUnicodeStringToOemSize = RtlxUnicodeStringToAnsiSize
       1235  4CA 00009640 RtlUnicodeStringToOemString = RtlUnicodeStringToOemString
       1236  4CB 000AF360 RtlUnicodeToCustomCPN = RtlUnicodeToCustomCPN
       1237  4CC 00054D30 RtlUnicodeToMultiByteN = RtlUnicodeToMultiByteN
       1238  4CD 000553C0 RtlUnicodeToMultiByteSize = RtlUnicodeToMultiByteSize
       1239  4CE 000096F0 RtlUnicodeToOemN = RtlUnicodeToOemN
       1240  4CF 0001D9C0 RtlUnicodeToUTF8N = RtlUnicodeToUTF8N
       1241  4D0 00049190 RtlUniform = RtlUniform
       1242  4D1 000AB510 RtlUnlockBootStatusData = RtlUnlockBootStatusData
       1243  4D2 000C0B30 RtlUnlockCurrentThread = RtlUnlockCurrentThread
       1244  4D3 00026990 RtlUnlockHeap = RtlUnlockHeap
       1245  4D4 000D03B0 RtlUnlockMemoryBlockLookaside = RtlUnlockMemoryBlockLookaside
       1246  4D5 000B12F0 RtlUnlockMemoryStreamRegion = RtlCommitMemoryStream
       1247  4D6 000D02B0 RtlUnlockMemoryZone = RtlUnlockMemoryZone
       1248  4D7 000CE6F0 RtlUnlockModuleSection = RtlUnlockModuleSection
       1249  4D8 000D0CD0 RtlUnwind = RtlUnwind
       1250  4D9 00015110 RtlUnwindEx = RtlUnwindEx
       1251  4DA 00033EB0 RtlUpcaseUnicodeChar = RtlUpcaseUnicodeChar
       1252  4DB 0003A010 RtlUpcaseUnicodeString = RtlUpcaseUnicodeString
       1253  4DC 000B7870 RtlUpcaseUnicodeStringToAnsiString = RtlUpcaseUnicodeStringToAnsiString
       1254  4DD 000B7580 RtlUpcaseUnicodeStringToCountedOemString = RtlUpcaseUnicodeStringToCountedOemString
       1255  4DE 0000E980 RtlUpcaseUnicodeStringToOemString = RtlUpcaseUnicodeStringToOemString
       1256  4DF 000AEB70 RtlUpcaseUnicodeToCustomCPN = RtlUpcaseUnicodeToCustomCPN
       1257  4E0 0001C0F0 RtlUpcaseUnicodeToMultiByteN = RtlUpcaseUnicodeToMultiByteN
       1258  4E1 0000E6A0 RtlUpcaseUnicodeToOemN = RtlUpcaseUnicodeToOemN
       1259  4E2 000BB0C0 RtlUpdateClonedCriticalSection = RtlUpdateClonedCriticalSection
       1260  4E3 000B0600 RtlUpdateClonedSRWLock = RtlUpdateClonedSRWLock
       1261  4E4 0000C730 RtlUpdateTimer = RtlUpdateTimer
       1262  4E5 00088880 RtlUpperChar = RtlUpperChar
       1263  4E6 000B73D0 RtlUpperString = RtlUpperString
       1264  4E7 00033000 RtlUserThreadStart = RtlUserThreadStart
       1265  4E8 0003B010 RtlValidAcl = RtlValidAcl
       1266  4E9 00002FF0 RtlValidRelativeSecurityDescriptor = RtlValidRelativeSecurityDescriptor
       1267  4EA 0001E7D0 RtlValidSecurityDescriptor = RtlValidSecurityDescriptor
       1268  4EB 000337D0 RtlValidSid = RtlValidSid
       1269  4EC 00022910 RtlValidateHeap = RtlValidateHeap
       1270  4ED 000DA970 RtlValidateProcessHeaps = RtlValidateProcessHeaps
       1271  4EE 000B74F0 RtlValidateUnicodeString = RtlValidateUnicodeString
       1272  4EF 00013330 RtlVerifyVersionInfo = RtlVerifyVersionInfo
       1273  4F0 00017E40 RtlVirtualUnwind = RtlVirtualUnwind
       1274  4F1 0001BF90 RtlWakeAllConditionVariable = RtlWakeAllConditionVariable
       1275  4F2 000BF000 RtlWakeConditionVariable = RtlWakeConditionVariable
       1276  4F3 000079E0 RtlWalkFrameChain = RtlWalkFrameChain
       1277  4F4 000011E0 RtlWalkHeap = RtlWalkHeap
       1278  4F5 000BD620 RtlWeaklyEnumerateEntryHashTable = RtlWeaklyEnumerateEntryHashTable
       1279  4F6 000C5EE0 RtlWerpReportException = RtlWerpReportException
       1280  4F7 000B0630 RtlWow64CallFunction64 = RtlWow64CallFunction64
       1281  4F8 000B0630 RtlWow64EnableFsRedirection = RtlWow64CallFunction64
       1282  4F9 000B0630 RtlWow64EnableFsRedirectionEx = RtlWow64CallFunction64
       1283  4FA 000B0670 RtlWow64GetThreadContext = RtlWow64GetThreadContext
       1284  4FB 000B9FB0 RtlWow64GetThreadSelectorEntry = RtlWow64GetThreadSelectorEntry
       1285  4FC 000EC5B0 RtlWow64LogMessageInEventLogger = RtlWow64LogMessageInEventLogger
       1286  4FD 000B0650 RtlWow64SetThreadContext = RtlWow64SetThreadContext
       1287  4FE 000B0640 RtlWow64SuspendThread = RtlWow64SuspendThread
       1288  4FF 000B12F0 RtlWriteMemoryStream = RtlCommitMemoryStream
       1289  500 000EEEE0 RtlWriteRegistryValue = RtlWriteRegistryValue
       1290  501 000CCCD0 RtlZeroHeap = RtlZeroHeap
       1291  502 000518F0 RtlZeroMemory = RtlZeroMemory
       1292  503 000AFD80 RtlZombifyActivationContext = RtlZombifyActivationContext
       1293  504 0004A4E0 RtlpApplyLengthFunction = RtlpApplyLengthFunction
       1294  505 000875F0 RtlpCheckDynamicTimeZoneInformation = RtlpCheckDynamicTimeZoneInformation
       1295  506 000FD440 RtlpCleanupRegistryKeys = RtlpCleanupRegistryKeys
       1296  507 000F3B90 RtlpConvertCultureNamesToLCIDs = RtlpConvertCultureNamesToLCIDs
       1297  508 000F6E90 RtlpConvertLCIDsToCultureNames = RtlpConvertLCIDsToCultureNames
       1298  509 00027790 RtlpCreateProcessRegistryInfo = RtlpCreateProcessRegistryInfo
       1299  50A 00001390 RtlpEnsureBufferSize = RtlpEnsureBufferSize
       1300  50B 0004EB20 RtlpExecuteUmsThread = RtlpExecuteUmsThread
       1301  50C 00003720 RtlpGetLCIDFromLangInfoNode = RtlpGetLCIDFromLangInfoNode
       1302  50D 00003780 RtlpGetNameFromLangInfoNode = RtlpGetNameFromLangInfoNode
       1303  50E 00040CB0 RtlpGetSystemDefaultUILanguage = RtlpGetSystemDefaultUILanguage
       1304  50F 000F1640 RtlpGetUserOrMachineUILanguage4NLS = RtlpGetUserOrMachineUILanguage4NLS
       1305  510 000FC1F0 RtlpInitializeLangRegistryInfo = RtlpInitializeLangRegistryInfo
       1306  511 00003900 RtlpIsQualifiedLanguage = RtlpIsQualifiedLanguage
       1307  512 000FA750 RtlpLoadMachineUIByPolicy = RtlpLoadMachineUIByPolicy
       1308  513 00044EB0 RtlpLoadUserUIByPolicy = RtlpLoadUserUIByPolicy
       1309  514 000CFE60 RtlpMuiFreeLangRegistryInfo = RtlpMuiFreeLangRegistryInfo
       1310  515 000E1330 RtlpMuiRegCreateRegistryInfo = RtlpMuiRegCreateRegistryInfo
       1311  516 000447C0 RtlpMuiRegFreeRegistryInfo = RtlpMuiRegFreeRegistryInfo
       1312  517 00044A90 RtlpMuiRegLoadRegistryInfo = RtlpMuiRegLoadRegistryInfo
       1313  518 000BAF30 RtlpNotOwnerCriticalSection = RtlpNotOwnerCriticalSection
       1314  519 000A8D70 RtlpNtCreateKey = RtlpNtCreateKey
       1315  51A 000E0FC0 RtlpNtEnumerateSubKey = RtlpNtEnumerateSubKey
       1316  51B 000A8D30 RtlpNtMakeTemporaryKey = RtlpNtMakeTemporaryKey
       1317  51C 00003A20 RtlpNtOpenKey = RtlpNtOpenKey
       1318  51D 000E10D0 RtlpNtQueryValueKey = RtlpNtQueryValueKey
       1319  51E 000A8D40 RtlpNtSetValueKey = RtlpNtSetValueKey
       1320  51F 00018100 RtlpQueryDefaultUILanguage = RtlpQueryDefaultUILanguage
       1321  520 000ED3B0 RtlpQueryProcessDebugInformationFromWow64 = RtlpQueryProcessDebugInformationFromWow64
       1322  521 000FC2E0 RtlpRefreshCachedUILanguage = RtlpRefreshCachedUILanguage
       1323  522 000FCF10 RtlpSetInstallLanguage = RtlpSetInstallLanguage
       1324  523 000FECB0 RtlpSetPreferredUILanguages = RtlpSetPreferredUILanguages
       1325  524 000FECB0 RtlpSetUserPreferredUILanguages = RtlpSetPreferredUILanguages
       1326  525 0004EDE6 RtlpUmsExecuteYieldThreadEnd = RtlpUmsExecuteYieldThreadEnd
       1327  526 0004ED01 RtlpUmsThreadYield = RtlpUmsThreadYield
       1328  527 0001FAB0 RtlpUnWaitCriticalSection = RtlpUnWaitCriticalSection
       1329  528 000FC3E0 RtlpVerifyAndCommitUILanguageSettings = RtlpVerifyAndCommitUILanguageSettings
       1330  529 000A7760 RtlpWaitForCriticalSection = RtlInitMemoryStream
       1331  52A 000B7520 RtlxAnsiStringToUnicodeSize = RtlxAnsiStringToUnicodeSize
       1332  52B 000B7520 RtlxOemStringToUnicodeSize = RtlxAnsiStringToUnicodeSize
       1333  52C 000B7550 RtlxUnicodeStringToAnsiSize = RtlxUnicodeStringToAnsiSize
       1334  52D 000B7550 RtlxUnicodeStringToOemSize = RtlxUnicodeStringToAnsiSize
       1335  52E 000F8140 SbExecuteProcedure = SbExecuteProcedure
       1336  52F 00054BC0 SbSelectProcedure = SbSelectProcedure
       1337  530 000F96B0 ShipAssert = ShipAssert
       1338  531 000B0440 ShipAssertGetBufferInfo = ShipAssertGetBufferInfo
       1339  532 000F99F0 ShipAssertMsgA = ShipAssertMsgA
       1340  533 000F99F0 ShipAssertMsgW = ShipAssertMsgA
       1341  534 000ED5E0 TpAllocAlpcCompletion = TpAllocAlpcCompletion
       1342  535 00020410 TpAllocAlpcCompletionEx = TpAllocAlpcCompletionEx
       1343  536 00088230 TpAllocCleanupGroup = TpAllocCleanupGroup
       1344  537 0000A920 TpAllocIoCompletion = TpAllocIoCompletion
       1345  538 0002ADF0 TpAllocPool = TpAllocPool
       1346  539 000265D0 TpAllocTimer = TpAllocTimer
       1347  53A 0001F030 TpAllocWait = TpAllocWait
       1348  53B 0000FF60 TpAllocWork = TpAllocWork
       1349  53C 00011FE0 TpAlpcRegisterCompletionList = TpAlpcRegisterCompletionList
       1350  53D 000D20F0 TpAlpcUnregisterCompletionList = TpAlpcUnregisterCompletionList
       1351  53E 00014BC0 TpCallbackIndependent = TpCallbackIndependent
       1352  53F 000D1AA0 TpCallbackLeaveCriticalSectionOnCompletion = TpCallbackLeaveCriticalSectionOnCompletion
       1353  540 0001A360 TpCallbackMayRunLong = TpCallbackMayRunLong
       1354  541 000D1C30 TpCallbackReleaseMutexOnCompletion = TpCallbackReleaseMutexOnCompletion
       1355  542 000D1DC0 TpCallbackReleaseSemaphoreOnCompletion = TpCallbackReleaseSemaphoreOnCompletion
       1356  543 000D1F60 TpCallbackSetEventOnCompletion = TpCallbackSetEventOnCompletion
       1357  544 000D1910 TpCallbackUnloadDllOnCompletion = TpCallbackUnloadDllOnCompletion
       1358  545 000883B0 TpCancelAsyncIoOperation = TpCancelAsyncIoOperation
       1359  546 00030B20 TpCaptureCaller = TpCaptureCaller
       1360  547 00026F10 TpCheckTerminateWorker = TpCheckTerminateWorker
       1361  548 000C9110 TpDbgDumpHeapUsage = TpDbgDumpHeapUsage
       1362  549 000BBD40 TpDbgGetFreeInfo = TpDbgGetFreeInfo
       1363  54A 000A7810 TpDbgSetLogRoutine = TpDbgSetLogRoutine
       1364  54B 0001D800 TpDisablePoolCallbackChecks = TpDisablePoolCallbackChecks
       1365  54C 00014700 TpDisassociateCallback = TpDisassociateCallback
       1366  54D 0001B560 TpIsTimerSet = TpIsTimerSet
       1367  54E 000ED1F0 TpPoolFreeUnusedNodes = TpPoolFreeUnusedNodes
       1368  54F 00010DE0 TpPostWork = TpPostWork
       1369  550 000B2100 TpQueryPoolStackInformation = TpQueryPoolStackInformation
       1370  551 00008A10 TpReleaseAlpcCompletion = TpReleaseAlpcCompletion
       1371  552 00002AF0 TpReleaseCleanupGroup = TpReleaseCleanupGroup
       1372  553 000029F0 TpReleaseCleanupGroupMembers = TpReleaseCleanupGroupMembers
       1373  554 0000A6D0 TpReleaseIoCompletion = TpReleaseIoCompletion
       1374  555 0002F900 TpReleasePool = TpReleasePool
       1375  556 000105B0 TpReleaseTimer = TpReleaseTimer
       1376  557 00011410 TpReleaseWait = TpReleaseWait
       1377  558 00010220 TpReleaseWork = TpReleaseWork
       1378  559 000D2C00 TpSetDefaultPoolMaxThreads = TpSetDefaultPoolMaxThreads
       1379  55A 000E74B0 TpSetDefaultPoolStackInformation = TpSetDefaultPoolStackInformation
       1380  55B 00021590 TpSetPoolMaxThreads = TpSetPoolMaxThreads
       1381  55C 000216A0 TpSetPoolMinThreads = TpSetPoolMinThreads
       1382  55D 0001D7B0 TpSetPoolStackInformation = TpSetPoolStackInformation
       1383  55E 0001AF70 TpSetTimer = TpSetTimer
       1384  55F 0001F110 TpSetWait = TpSetWait
       1385  560 0000C4A0 TpSimpleTryPost = TpSimpleTryPost
       1386  561 0000F190 TpStartAsyncIoOperation = TpStartAsyncIoOperation
       1387  562 000D23C0 TpWaitForAlpcCompletion = TpWaitForAlpcCompletion
       1388  563 000D2C80 TpWaitForIoCompletion = TpWaitForIoCompletion
       1389  564 00010850 TpWaitForTimer = TpWaitForTimer
       1390  565 000050F0 TpWaitForWait = TpWaitForWait
       1391  566 000D2810 TpWaitForWork = TpWaitForWork
       1392  567 000134C0 VerSetConditionMask = VerSetConditionMask
       1393  568 000F94F0 WerReportSQMEvent = WerReportSQMEvent
       1394  569 000F47D0 WinSqmAddToAverageDWORD = WinSqmAddToAverageDWORD
       1395  56A 000F3F90 WinSqmAddToStream = WinSqmAddToStream
       1396  56B 000F9010 WinSqmAddToStreamEx = WinSqmAddToStreamEx
       1397  56C 000F1BA0 WinSqmCheckEscalationAddToStreamEx = WinSqmCheckEscalationAddToStreamEx
       1398  56D 000F1FD0 WinSqmCheckEscalationSetDWORD = WinSqmCheckEscalationSetDWORD
       1399  56E 000F1EC0 WinSqmCheckEscalationSetDWORD64 = WinSqmCheckEscalationSetDWORD64
       1400  56F 000F1D50 WinSqmCheckEscalationSetString = WinSqmCheckEscalationSetString
       1401  570 000EFBE0 WinSqmCommonDatapointDelete = WinSqmCommonDatapointDelete
       1402  571 000EFF40 WinSqmCommonDatapointSetDWORD = WinSqmCommonDatapointSetDWORD
       1403  572 000EFEF0 WinSqmCommonDatapointSetDWORD64 = WinSqmCommonDatapointSetDWORD64
       1404  573 000F0830 WinSqmCommonDatapointSetStreamEx = WinSqmCommonDatapointSetStreamEx
       1405  574 000EFE10 WinSqmCommonDatapointSetString = WinSqmCommonDatapointSetString
       1406  575 000F2190 WinSqmEndSession = WinSqmEndSession
       1407  576 0001E8A0 WinSqmEventEnabled = WinSqmEventEnabled
       1408  577 0001EAC0 WinSqmEventWrite = WinSqmEventWrite
       1409  578 000F1AE0 WinSqmGetEscalationRuleStatus = WinSqmGetEscalationRuleStatus
       1410  579 000F19D0 WinSqmGetInstrumentationProperty = WinSqmGetInstrumentationProperty
       1411  57A 0001E920 WinSqmIncrementDWORD = WinSqmIncrementDWORD
       1412  57B 0002CD80 WinSqmIsOptedIn = WinSqmIsOptedIn
       1413  57C 0002BE40 WinSqmIsOptedInEx = WinSqmIsOptedInEx
       1414  57D 000F47F0 WinSqmSetDWORD = WinSqmSetDWORD
       1415  57E 000F3DB0 WinSqmSetDWORD64 = WinSqmSetDWORD64
       1416  57F 000F20E0 WinSqmSetEscalationInfo = WinSqmSetEscalationInfo
       1417  580 000F47B0 WinSqmSetIfMaxDWORD = WinSqmSetIfMaxDWORD
       1418  581 000F4790 WinSqmSetIfMinDWORD = WinSqmSetIfMinDWORD
       1419  582 000F42D0 WinSqmSetString = WinSqmSetString
       1420  583 000F2290 WinSqmStartSession = WinSqmStartSession
       1421  584 00050380 ZwAcceptConnectPort = NtAcceptConnectPort
       1422  585 00050390 ZwAccessCheck = NtAccessCheck
       1423  586 0004FFE0 ZwAccessCheckAndAuditAlarm = ZwAccessCheckAndAuditAlarm
       1424  587 000503A0 ZwAccessCheckByType = ZwAccessCheckByType
       1425  588 000502E0 ZwAccessCheckByTypeAndAuditAlarm = ZwAccessCheckByTypeAndAuditAlarm
       1426  589 000503B0 ZwAccessCheckByTypeResultList = NtAccessCheckByTypeResultList
       1427  58A 000503C0 ZwAccessCheckByTypeResultListAndAuditAlarm = ZwAccessCheckByTypeResultListAndAuditAlarm
       1428  58B 000503D0 ZwAccessCheckByTypeResultListAndAuditAlarmByHandle = NtAccessCheckByTypeResultListAndAuditAlarmByHandle
       1429  58C 000501C0 ZwAddAtom = ZwAddAtom
       1430  58D 000503E0 ZwAddBootEntry = NtAddBootEntry
       1431  58E 000503F0 ZwAddDriverEntry = NtAddDriverEntry
       1432  58F 00050400 ZwAdjustGroupsToken = NtAdjustGroupsToken
       1433  590 00050160 ZwAdjustPrivilegesToken = NtAdjustPrivilegesToken
       1434  591 00050410 ZwAlertResumeThread = ZwAlertResumeThread
       1435  592 00050420 ZwAlertThread = ZwAlertThread
       1436  593 00050430 ZwAllocateLocallyUniqueId = NtAllocateLocallyUniqueId
       1437  594 00050440 ZwAllocateReserveObject = ZwAllocateReserveObject
